Latitude,Longitude,Density Class,x,y
29.2209,-94.906,2,-10564887.5932264,3403791.81080438
29.2724,-94.8809,0,-10562093.4740075,3410362.34676074
29.2806,-94.801,2,-10553199.0466931,3411408.83455583
29.3307,-94.7312,2,-10545428.9462358,3417804.44511643
28.0109,-96.9076,2,-10787704.6859982,3250348.09979065
27.7044,-97.1494,2,-10814621.738872,3211756.2517075
27.7146,-97.3202,2,-10833635.1078995,3213038.79727997
27.477,-97.2737,2,-10828458.7515777,3183194.04440117
27.5501,-97.2371,3,-10824384.4582146,3192369.19477936
27.6304,-97.1982,3,-10820054.1300228,3202455.0953776
29.6187,-95.0017,3,-10575540.8684953,3454630.84202091
13.45,-61.73,0,-6871752.16666877,1511190.91136952
18.89,-79.21,2,-8817616.8657352,2141989.46833686
16.72,-74.38,0,-8279943.72520368,1888255.59076725
17.16,-76.39,0,-8503695.90169817,1939457.9595806
13.08,-69.53,0,-7740044.19485631,1468873.56034443
29.2679,-94.8228,2,-10555625.8115924,3409788.09035609
29.3163,-94.7504,3,-10547566.280459,3415965.86428081
29.3205,-94.7445,2,-10546909.4954633,3416502.09021373
24.11,-83.36,1,-9279592.75252728,2766817.82842981
27.7039,-97.15,2,-10814688.5305665,3211693.38490951
27.8222,-97.1957,2,-10819775.8312958,3226575.71485991
27.481,-97.2713,2,-10828191.5847997,3183695.94701015
27.7946,-97.0824,3,-10807163.3329889,3223102.14305622
29.1831,-94.9694,2,-10571945.2489427,3398971.26716179
29.5795,-95.0043,2,-10575830.2991714,3449612.19833152
28.0434,-96.8728,2,-10783830.7677186,3254446.63942425
28.0323,-96.8854,2,-10785233.3933026,3253046.6913354
27.9813,-96.9382,2,-10791111.0624165,3246616.35198625
29.5965,-94.987,3,-10573904.4719807,3451788.41144203
30.6064,-88.0591,2,-9802694.17171395,3581737.4977551
30.424,-87.9102,0,-9786118.69953484,3558168.3513476
30.3056,-89.3282,2,-9943969.7374797,3542892.66860295
30.3079,-89.3263,2,-9943758.23044719,3543189.23308922
30.3062,-89.3276,2,-9943902.94578522,3542970.03258069
30.3063,-89.3277,2,-9943914.0777343,3542982.92662302
12.81,-59.99,0,-6678056.25268848,1438033.48359559
15.97,-61.95,1,-6896242.45464329,1801248.85877329
18.02,-79.13,2,-8808711.30647173,2039889.64235021
18.75,-74.7,2,-8315565.96225753,2125524.46141641
11.23,-62.23,0,-6927411.91206541,1258199.74884074
15.26,-62.65,1,-6974166.09819859,1719182.54274147
29.3292,-94.7308,2,-10545384.4184394,3417612.91416769
29.3291,-94.7313,2,-10545440.0781848,3417600.14553794
29.1817,-94.9718,2,-10572212.4157206,3398792.76263328
29.281,-94.8007,2,-10553165.6508459,3411459.88488898
29.3175,-94.7775,0,-10550583.0386595,3416119.06943771
29.2822,-94.7988,2,-10552954.1438134,3411613.03708753
29.2681,-94.8222,2,-10555559.0198979,3409813.61232619
29.3821,-94.7228,3,-10544493.8625131,3424369.27612099
28.1106,-96.7915,2,-10774780.4931171,3262925.08880734
27.8278,-97.0526,2,-10803846.0121633,3227280.60527756
27.826,-97.054,0,-10804001.8594504,3227054.02939197
27.767,-97.1058,3,-10809768.2090735,3219629.4531476
27.6095,-97.2045,2,-10820755.4428148,3199829.28663628
27.3467,-97.3269,1,-10834380.9484879,3166854.51008509
19.1326,-96.1026,2,-10698092.4959096,2170553.65389362
26.0973,-97.162,3,-10816024.364456,3011136.96436386
30.3059,-89.3279,2,-9943936.34163246,3542931.35053263
29.6552,-95.0079,2,-10576231.0493382,3459305.56907737
29.5976,-94.9854,3,-10573726.3607954,3451929.23786255
16.6,-66.1,0,-7358218.34143538,1874311.93441409
18.08,-67.48,2,-7511839.2387301,2046914.53165606
18.92,-75.96,2,-8455828.52065706,2145519.47177208
11.45,-64.6,1,-7191239.10524547,1283177.6816824
12.35,-64.25,0,-7152277.28346782,1385566.79077963
15.75,-62.5,0,-6957468.17457959,1775789.37003129
29.2703,-94.8189,2,-10555191.6655783,3410094.35729271
29.3036,-94.7706,2,-10549814.934173,3414344.55345954
29.336,-94.7352,3,-10545874.2241989,3418481.21036793
25.1508,-80.5131,1,-8962677.29418791,2894278.40354
28.9216,-95.3423,2,-10613456.2870595,3365671.25091494
29.5317,-95.0088,3,-10576331.23688,3443495.16196773
29.2845,-94.794,2,-10552419.8102576,3411906.58382919
29.2901,-94.7871,1,-10551651.7057711,3412621.33396588
29.2756,-94.8099,2,-10554189.7901612,3410770.72225185
29.2699,-94.8188,2,-10555180.5336292,3410043.31230395
27.5807,-97.2207,3,-10822558.8185656,3196211.76788325
27.6403,-97.1887,3,-10818996.5948602,3203699.07450106
27.7919,-97.0852,3,-10807475.0275631,3222762.38449517
27.8137,-97.0662,3,-10805359.957238,3225505.86137535
27.2764,-97.3481,3,-10836740.9216927,3158046.92100047
27.1899,-97.3667,0,-10838811.4642214,3147217.3440884
19.0934,-96.0974,2,-10697513.6345575,2165935.34376087
26.0753,-97.1569,2,-10815456.635053,3008410.16385904
27.9569,-96.9609,2,-10793638.0148575,3243540.95162698
27.8375,-97.053,3,-10803890.5399596,3228501.6622403
27.7257,-97.1352,2,-10813041.0021028,3214434.6449356
30.2396,-87.8954,1,-9784471.17107109,3534385.5187283
14.1,-60.78,0,-6765998.65041516,1585691.78939141
14.0691,-61.0097,2,-6791568.73745038,1582145.40449159
17.23,-77.18,0,-8591638.29942485,1947614.90605651
16.23,-86.26,0,-9602419.27582778,1831373.46800541
16.26,-67.54,0,-7518518.40817769,1834851.93302767
29.2481,-94.8587,1,-10559622.1813119,3407261.66238026
29.2784,-94.8051,2,-10553655.4566054,3411128.06129558
29.31,-94.7596,2,-10548590.4197743,3415161.56676597
29.1715,-90.0804,2,-10027704.2584544,3397492.30315093
21.5173,-86.8009,2,-9662631.98839786,2453669.06307744
16.9733,-87.7025,0,-9762997.64129707,1917717.2248151
27.8738,-97.3094,1,-10832432.857399,3233072.15383825
29.227,-94.8957,0,-10563741.0024712,3404569.89586495
29.5963,-94.9869,3,-10573893.3400316,3451762.80680329
29.6827,-85.3105,0,-9496721.41931956,3462828.74371109
30.3059,-89.328,2,-9943947.47358154,3542931.35053263
29.9607,-90.0439,3,-10023641.0970404,3498499.19453849
12.2,-69.81,2,-7771213.65227842,1368478.18975118
16.27,-73.55,0,-8187548.54784527,1836011.53936928
12.77,-79.83,0,-8886634.95002703,1433467.41048999
11.42,-62.68,0,-6977505.68292238,1279770.46450731
11.17,-67.28,1,-7489575.34057144,1251390.90570424
16.62,-64.7,1,-7202371.05432479,1876635.27080278
15.53,-68.83,0,-7662120.55130102,1750357.43691962
11.94,-68.26,0,-7598668.44154885,1338880.78094325
29.2776,-94.8056,1,-10553711.1163508,3411025.9634269
29.3343,-94.7714,0,-10549903.9897656,3418264.13088894
17.88,-76.13,1,-8474752.83409191,2023507.52274816
28.0597,-96.8545,2,-10781793.6210371,3256502.68093071
27.7257,-97.135,1,-10813018.7382046,3214434.6449356
27.5593,-97.2319,2,-10823805.5968625,3193524.36558281
27.8219,-97.0583,1,-10804480.5332608,3226537.95389936
29.1126,-95.0804,0,-10584301.7124208,3389985.3127525
29.2668,-94.8245,2,-10555815.0547268,3409647.720413
29.6821,-85.3111,0,-9496788.21101404,3462751.86416445
29.5932,-94.9908,3,-10574327.4860457,3451365.94139416
29.5872,-94.9958,3,-10574884.0834997,3450597.84943621
29.6047,-95.0424,3,-10580071.5717706,3452838.2453458
29.6826,-85.2662,0,-9491789.96587742,3462815.93042145
12.7,-60.79,1,-6767111.8453231,1425478.51940316
18.45,-64.4364,0,-7173027.23655169,2090288.11709939
16.3,-78.8,0,-8771975.87450995,1839490.71297543
17.2,-79.51,2,-8851012.71297318,1944118.69418827
13.77,-69.78,0,-7767874.06755463,1547842.37524402
21.516267,-87.391983,2,-9728431.04697442,2453545.45587877
21.516267,-87.391983,2,-9728431.04697442,2453545.45587877
27.1233,-82.4714,0,-9180674.25300838,3138884.91839933
24.7226,-81.076,0,-9025339.03555544,2841710.55586177
27.6754,-97.1674,2,-10816625.4897063,3208110.45338644
29.2943,-94.7816,2,-10551039.4485717,3413157.42228491
29.2842,-94.7948,3,-10552508.8658502,3411868.294749
29.2759,-94.8093,2,-10554122.9984667,3410809.00810968
29.5498,-94.3876,0,-10507179.5691992,3445811.10522087
21.2594,-86.7473,2,-9656665.26369133,2422836.28061039
26.128,-97.1668,2,-10816558.6980119,3014942.94792683
27.9281,-96.9865,2,-10796487.7938218,3239911.8651424
27.7724,-97.101,3,-10809233.8755177,3220308.8231439
30.3058,-89.3281,2,-9943958.60553061,3542918.45654291
30.3508,-89.1337,1,-9922318.09652041,3548722.08174808
29.653,-95.0091,2,-10576364.6327272,3459023.75671078
30.4053,-88.8303,1,-9888543.76301372,3555754.49176411
13.37,-59.86,0,-6663584.71888535,1502035.73934136
17.46,-85.87,1,-9559004.6744184,1974438.14399406
11.78,-67.35,0,-7497367.70492697,1320681.14306743
13.84,-64.9,1,-7224634.95248345,1555866.53021429
16.25,-63.96,0,-7119994.63113778,1833692.38571403
21.5317,-87.3683,0,-9725794.66747396,2455392.2365503
24.7842,-80.903,2,-9006080.76364821,2849261.64352146
19.09,-77.96,2,-8678467.50224361,2165534.82762419
18.93,-74.64,0,-8308886.79280994,2146696.2803235
16.35,-79.47,0,-8846559.93334145,1845290.52007205
27.7867,-97.0894,2,-10807942.5694245,3222108.05844885
29.3615,-94.7783,2,-10550672.0942521,3421737.83710409
29.389,-94.8864,0,-10562705.7312069,3425250.7995358
29.2915,-94.7852,2,-10551440.1987386,3412800.02762274
29.4537,-94.6278,0,-10533918.5108877,3433519.59033321
21.526733,-87.37755,0,-9726824.3727638,2454797.84206871
17.2776,-87.8055,2,-9774463.54884878,1953163.39445215
19.1943,-96.1235,2,-10700419.0732672,2177825.00158125
26.0881,-97.16,2,-10815801.7254745,3009996.60360755
27.7057,-97.1488,2,-10814554.9471776,3211919.70673051
27.593,-97.2141,3,-10821824.1099264,3197756.6335791
30.3071,-89.327,2,-9943836.15409074,3543086.07943517
30.3074,-89.3268,1,-9943813.89019258,3543124.76195678
29.7131,-94.9932,3,-10574594.6528236,3466724.57501041
30.3086,-89.3261,3,-9943735.96654903,3543279.49322713
16.1,-79.5,2,-8849899.51806524,1816306.23128805
17.25,-80.3,0,-8938955.11069986,1949946.02932355
16.18,-85.55,2,-9523382.43736455,1825577.20383179
15.92,-63.08,0,-7022033.47923969,1795460.16908912
29.2944,-94.7817,2,-10551050.5805208,3413170.18656121
29.2876,-94.7903,2,-10552007.9281416,3412302.24424183
29.276,-94.8087,2,-10554056.2067722,3410821.77008727
21.5386,-87.2615,0,-9713905.74585724,2456217.9843878
18.69,-78.41,0,-8728561.27310058,2118472.21584945
26.1114,-97.1641,3,-10816258.1353867,3012884.86526863
26.1102,-97.1638,3,-10816224.7395395,3012736.09953853
27.7539,-97.376,2,-10839846.7354858,3217981.49192758
27.8127,-97.0668,3,-10805426.7489325,3225380.00176476
27.8116,-97.068,3,-10805560.3323215,3225241.55753149
29.2624,-94.8338,1,-10556850.3259911,3409086.25574231
17.7495,-87.025,0,-9687578.68628463,2008248.67373571
26.2758,-97.2027,3,-10820555.0677313,3033280.248029
29.6519,-95.0096,2,-10576420.2924726,3458882.85283762
29.9145,-84.5202,0,-9408745.62574564,3492564.34325974
30.2283,-87.8312,0,-9777324.45976217,3532929.56464083
30.423,-88.1286,2,-9810430.87632408,3558039.25624112
30.343,-88.5337,2,-9855526.40204444,3547715.92895224
30.3063,-89.3276,2,-9943902.94578522,3542982.92662302
14.85,-61.69,0,-6867299.38703704,1671919.21776892
15.47,-61.0,0,-6790488.93838968,1743426.1804639
19.03,-79.65,0,-8866597.44168424,2158468.2475486
18.73,-75.37,0,-8390150.02108902,2123173.4347698
14.75,-81.67,1,-9091462.81308665,1660405.27342219
16.82,-74.13,0,-8252113.85250536,1899882.0047286
29.309,-94.7615,3,-10548801.9268068,3415033.90505989
29.3338,-94.7436,2,-10546809.3079216,3418200.2846722
27.5826,-97.2192,3,-10822391.8393294,3196450.39435825
27.7797,-97.0954,2,-10808610.4863692,3221227.28433741
28.9928,-95.2332,2,-10601311.330614,3374729.66816505
29.2348,-94.8829,2,-10562316.1129891,3405564.89183035
29.2669,-94.8255,2,-10555926.3742176,3409660.48125451
29.3119,-94.7569,0,-10548289.8571491,3415404.12745374
19.1512,-96.0932,2,-10697046.0926962,2172745.37826048
27.9815,-96.9382,2,-10791111.0624165,3246641.56306018
27.8268,-97.0538,0,-10803979.5955522,3227154.72932171
27.7038,-97.1501,3,-10814699.6625156,3211680.81158449
29.9557,-90.0228,3,-10021292.2557847,3497856.76158307
30.3058,-89.3281,2,-9943958.60553061,3542918.45654291
14.58,-61.67,1,-6865072.99722118,1640843.68613213
13.98,-61.7,0,-6868412.58194497,1571922.10027002
15.11,-60.49,0,-6733715.99808511,1701880.51512841
17.67,-62.92,0,-7004222.36071277,1998958.5099976
29.3658,-94.8123,2,-10554456.9569391,3422287.07409386
29.2499,-94.8541,0,-10559110.1116542,3407491.31744267
29.2899,-94.8698,0,-10560857.8276597,3412595.80650056
29.2709,-94.8171,3,-10554991.2904949,3410170.92515036
29.3055,-94.7669,1,-10549403.0520571,3414587.09893836
26.2469,-97.1864,3,-10818740.5600314,3029692.84085307
27.7482,-97.119,3,-10811237.6263519,3217264.5020069
27.6213,-97.1995,2,-10820198.8453608,3201311.73906103
27.0189,-97.3792,2,-10840202.9578563,3125833.25285047
29.2347,-94.8825,2,-10562271.5851928,3405552.13499212
29.54,-95.0808,0,-10584346.2402171,3444557.11762442
30.2484,-87.6771,2,-9760170.12623092,3535519.47501756
30.3768,-87.8374,2,-9778014.64060508,3552076.50384978
30.3059,-89.328,2,-9943947.47358154,3542931.35053263
29.6519,-95.0097,3,-10576431.4244217,3458882.85283762
29.7615,-95.0798,4,-10584234.9207263,3472929.58378732
14.53,-63.27,0,-7043184.18249042,1635093.15883866
12.62,-68.48,1,-7623158.72952337,1416351.05037959
12.3,-68.83,1,-7662120.55130102,1379869.50809117
15.99,-73.36,0,-8166397.84459454,1803564.73919406
17.79,-72.33,0,-8051738.76907748,2012982.98406828
29.3005,-94.7741,2,-10550204.5523908,3413948.83105347
24.18,-83.73,0,-9320780.96412079,2775357.28307929
17.58,-79.45,2,-8844333.54352558,1988446.29705068
17.47,-82.48,2,-9181631.6006292,1975605.13672779
28.7634,-95.6321,3,-10645716.6754914,3345566.48385529
29.234,-94.8844,2,-10562483.0922253,3405462.83747348
29.2558,-94.8449,2,-10558085.9723389,3408244.10403204
29.28,-94.802,2,-10553310.3661839,3411332.2594308
29.2783,-94.8048,3,-10553622.0607581,3411115.29901829
29.2758,-94.8092,2,-10554111.8665176,3410796.24614459
26.1453,-97.1692,0,-10816825.8647898,3017088.12846369
28.0284,-96.8888,2,-10785611.8795713,3252554.85196629
27.5056,-97.2595,3,-10826878.0148084,3186783.04891754
27.597,-97.2125,2,-10821645.9987411,3198259.06627287
27.5805,-97.2207,2,-10822558.8185656,3196186.64954739
27.1337,-97.3742,0,-10839646.3604024,3140185.75074879
19.0947,-96.0982,2,-10697602.6901502,2166088.48445782
30.3787,-87.8525,2,-9779695.56491606,3552321.66966945
29.7746,-94.6866,0,-10540464.0969464,3474609.55386144
29.7617,-95.0804,4,-10584301.7124208,3472955.23053411
11.87,-61.33,2,-6827224.37035147,1330917.12569305
12.72,-60.34,0,-6717018.07446612,1427760.83472392
19.82,-75.51,0,-8405734.74980008,2251719.60280357
18.47,-75.09,2,-8358980.56366691,2092635.28034403
15.4,-74.62,1,-8306660.40299407,1735342.25256571
17.3,-82.0,1,-9128198.24504843,1955774.94370359
16.58,-84.12,2,-9364195.56553017,1871988.83978166
17.22,-63.45,1,-7063221.6908332,1946449.43907177
19.541887,-90.70652,0,-10097403.6180299,2218839.39093622
17.93,-75.94,0,-8453602.13084119,2029356.79176478
27.618,-97.2015,2,-10820421.4843424,3200897.13882013
27.5751,-97.2239,3,-10822915.0409361,3195508.47178998
29.1894,-94.9578,2,-10570653.9428495,3399774.56768801
29.1828,-94.9698,3,-10571989.776739,3398933.01598633
29.1285,-95.0583,2,-10581841.5516742,3392011.39391244
29.2658,-94.8253,2,-10555904.1103194,3409520.11268438
28.0106,-96.908,3,-10787749.2137945,3250310.27287995
27.7706,-97.1026,3,-10809411.9867029,3220082.36273225
27.7649,-97.3819,2,-10840503.5204815,3219365.26280911
27.8186,-97.3889,0,-10841282.756917,3226122.59021954
27.5052,-97.2597,2,-10826900.2787065,3186732.84662057
27.6326,-97.1931,3,-10819486.4006197,3202731.52545768
19.1942,-96.1236,2,-10700430.2052163,2177813.21437387
19.0634,-96.0583,2,-10693161.0424675,2162401.6616151
26.07,-97.2016,2,-10820432.6162915,3007753.32942894
28.6987,-96.2182,2,-10710961.0290454,3337352.90376342
28.0666,-96.8471,0,-10780969.8568052,3257373.12370904
27.8359,-97.0475,2,-10803278.2827602,3228300.24326545
27.8392,-97.0705,2,-10805838.6310485,3228715.67315563
29.7592,-95.053,3,-10581251.558373,3472634.64987835
29.6749,-94.9839,3,-10573559.3815592,3461829.34539312
29.5971,-94.9862,3,-10573815.416388,3451865.22566285
30.2783,-87.7556,2,-9768908.70625819,3539373.10831724
18.72,-64.64,1,-7195691.8848772,2121998.02580915
17.67,-76.62,0,-8529299.38458062,1998958.5099976
17.6,-77.23,1,-8597204.27396451,1990781.89126188
17.35,-77.3,1,-8604996.63832004,1961605.44262598
11.5,-63.38,0,-7055429.32647767,1288857.18049592
13.57,-64.43,0,-7172314.79181061,1524929.40872717
17.38,-66.73,1,-7428349.62063514,1965104.50476607
29.3897,-94.8854,4,-10562594.4117161,3425340.23278777
29.3069,-94.9068,0,-10564976.6488191,3414765.81954845
29.3327,-94.7335,2,-10545684.9810646,3418059.82409746
27.7714,-82.6281,1,-9198118.01721568,3220183.01134156
18.8,-75.43,2,-8396829.19053662,2131403.24765352
27.606,-97.2076,3,-10821100.5332362,3199389.60687884
27.7875,-97.0883,2,-10807820.1179846,3222208.72195749
26.8442,-97.3595,0,-10838009.9638877,3104020.04618219
29.2318,-94.8877,2,-10562850.4465449,3405182.19210402
29.1817,-94.9718,1,-10572212.4157206,3398792.76263328
29.1123,-95.0807,3,-10584335.108268,3389947.08781623
27.986,-97.2939,0,-10830707.4052917,3247208.82458543
27.7407,-97.1247,2,-10811872.1474495,3216321.15138442
27.7736,-97.1007,3,-10809200.4796704,3220459.79883314
27.6716,-97.1701,2,-10816926.0523315,3207632.79982663
27.4921,-97.2664,3,-10827646.1192949,3185088.82222576
27.5471,-97.2407,4,-10824785.2083815,3191992.52957053
30.3074,-89.3267,2,-9943802.7582435,3543124.76195678
29.7588,-93.1256,0,-10366694.3718181,3472583.35771563
29.6525,-95.0091,2,-10576364.6327272,3458959.70930479
29.5975,-94.9859,3,-10573782.0205408,3451916.43539722
29.5955,-95.0898,2,-10585348.1156342,3451660.38875599
19.23,-74.48,1,-8291075.67428301,2182033.4926133
16.47,-84.78,1,-9437666.42945373,1859216.12580967
10.52,-64.7,0,-7202371.05432479,1177716.98771404
12.23,-64.41,0,-7170088.40199475,1371895.1322634
15.78,-74.1,2,-8248774.26778157,1779259.48620153
18.27,-76.27,2,-8490337.56280297,2069175.90575614
29.2613,-94.8351,2,-10556995.0413292,3408945.89334964
29.2941,-94.7822,2,-10551106.2402662,3413131.89376981
29.2675,-94.8232,2,-10555670.3393887,3409737.04656567
29.2676,-94.8231,2,-10555659.2074397,3409749.80749456
27.5827,-97.2194,2,-10822414.1032276,3196462.95376092
27.4156,-97.3011,3,-10831508.9056254,3175492.12372253
29.2306,-94.8893,3,-10563028.5577302,3405029.11535331
29.2177,-94.9106,2,-10565399.6628841,3403383.65356498
29.2204,-94.9064,2,-10564932.1210227,3403728.03539524
29.5327,-95.0094,3,-10576398.0285744,3443623.10381441
20.480567,-97.006983,0,-10798767.9509517,2330048.42991341
20.974583,-97.3069,2,-10832154.558672,2388848.14018321
27.7725,-97.1012,2,-10809256.1394158,3220321.40438773
27.628,-97.1953,1,-10819731.3034995,3202153.54162688
30.3062,-89.3279,2,-9943936.34163246,3542970.03258069
29.6553,-95.0077,2,-10576208.7854401,3459318.37887679
14.5984,-61.0695,1,-6798225.64299981,1642960.20850796
13.26,-61.42,0,-6837243.12452286,1489452.33386475
13.35,-61.38,1,-6832790.34489112,1499747.42176211
12.5,-61.54,0,-6850601.46341805,1402665.18996793
16.47,-63.63,2,-7083259.19917599,1859216.12580967
16.97,-63.87,2,-7109975.87696638,1917333.14348649
17.21,-77.51,2,-8628373.73138663,1945284.0351298
17.03,-83.95,2,-9345271.25209532,1924317.49629682
10.32,-64.93,1,-7227974.53720725,1155079.75322197
10.72,-65.15,1,-7252464.82518177,1200368.90082056
11.32,-67.08,0,-7467311.44241279,1268415.67077549
11.78,-62.95,0,-7007561.94543656,1320681.14306743
20.4219,-87.0107,2,-9685986.81756629,2323078.32258824
22.93,-84.85,1,-9445458.79380926,2623555.51387138
27.6217,-82.7374,0,-9210285.23755939,3201361.99448472
26.1621,-81.8109,0,-9107147.72933942,3019171.61388181
29.2329,-94.886,2,-10562661.2034106,3405322.51403492
29.2793,-94.8036,2,-10553488.4773692,3411242.92235323
29.2723,-94.8152,2,-10554779.7834624,3410349.58523265
29.2736,-94.8125,1,-10554479.2208372,3410515.4860716
29.174,-90.0773,3,-10027359.1680329,3397811.03126214
20.3394,-87.3469,3,-9723412.43037098,2313281.15769496
27.6717,-97.7503,2,-10881513.6208897,3207645.36944431
27.6683,-97.1721,2,-10817148.6913131,3207218.00889635
27.6551,-97.1801,3,-10818039.2472394,3205558.97041006
27.6383,-97.2449,0,-10825252.7502428,3203447.75651568
27.0608,-97.3787,0,-10840147.2981109,3131069.96139236
29.2319,-94.8872,2,-10562794.7867995,3405194.94858089
30.3065,-89.3277,2,-9943914.0777343,3543008.71474713
30.3063,-89.3277,3,-9943914.0777343,3542982.92662302
30.443,-91.1908,2,-10151313.4210312,3560621.40985119
29.6556,-95.0076,1,-10576197.653491,3459356.80835138
30.2284,-87.831,0,-9777302.19586401,3532942.44845641
